Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
4734,19900,77300,0.12,780,0,0,1,0,0,2,3,1,68.4,180,0,1,100547
4735,23700,97200,0.15,1119,350,0,1,0,0,2,4,1,83.1,0,0,1,122220
4736,22000,109400,0.17,1036,66,288,1,0,1,3,2,1,47.7,0,0,1,123536
4737,9100,75300,0.14,1956,0,248,2,0,0,3,5,0,114,0,0,0,80769
4738,47400,157800,1.36,1475,180,0,3,0,1,3,3,1,41.4,506,0,1,220247
4739,21800,115500,0.18,1120,400,384,1,1,0,3,3,1,48.9,0,0,1,137800
4740,27900,135000,0.18,1428,0,192,1,0,1,3,4,1,69.3,0,0,1,174761
4741,18800,39500,0.19,552,0,0,1,0,0,2,2,0,55.6,0,0,0,43713
4742,23200,127400,0.16,1391,0,378,1,0,1,3,3,1,69.5,0,0,1,137893
4743,16600,95300,0.14,994,0,120,1,0,0,3,2,1,11.7,0,0,0,113176
4744,21700,80900,0.21,972,240,0,1,1,0,3,2,1,43.3,0,0,0,83789
4745,19000,118600,0.15,1470,600,120,2,1,0,4,2,1,26.4,0,0,0,132627
4746,16300,115900,0.15,1094,0,155,2,0,0,3,2,1,2.2,0,0,0,132900
4747,31200,199700,0.23,2525,0,360,1,1,1,3,3,1,40.7,440,0,1,213812
4748,37300,76300,0.47,1120,0,0,1,0,0,3,3,0,90.4,0,0,1,114911
4749,16600,79700,0.15,1198,220,0,1,0,1,2,4,1,86.7,0,0,0,90751
4750,25000,89800,0.3,1016,476,350,1,1,0,3,2,1,28.4,0,0,1,124487
4751,18400,73400,0.18,936,0,264,1,0,0,3,2,1,52.8,202,0,1,111797
4752,26900,37700,1.4,702,0,0,1,0,0,1,3,0,104.5,0,0,0,28728
4753,10500,51200,0.11,717,0,102,1,0,0,2,2,1,59.4,0,0,1,52668
4754,37000,111900,0.25,1192,300,0,1,1,2,3,3,1,46.4,300,0,1,146033
4755,18300,91400,0.16,786,590,144,1,0,0,3,4,1,33.2,0,0,1,99900
4756,20100,78100,0.23,792,0,0,1,0,1,3,2,1,46.2,0,0,0,105000
4757,20900,82200,0.26,1032,384,0,1,0,0,2,2,1,56.7,0,0,0,107286
4758,16800,53100,0.28,482,0,0,1,0,0,1,2,1,59.8,0,0,1,71707
4759,8700,57900,0.17,1164,0,102,1,0,0,3,5,0,101,0,0,0,58115
4760,6600,61400,0.13,1408,0,236,2,0,0,3,3,0,78.3,0,0,1,82353
4761,62400,216300,0.85,1826,756,1008,2,1,2,4,1,1,42.7,0,0,1,274630
4762,9500,82900,0.16,975,150,0,1,0,0,3,2,1,47.6,0,0,0,75547
4763,22500,102200,0.19,1102,0,100,2,0,0,3,2,1,18.4,400,0,0,138851
4764,18100,80200,0.16,1466,0,0,1,1,0,3,4,1,92.8,280,0,1,47514
4765,18800,88000,0.18,1420,0,0,2,0,1,3,5,1,93.5,0,0,1,97675
4766,20800,110200,0.25,1722,494,0,2,0,0,3,4,1,70.8,0,0,1,120685
4767,7200,57100,0.3,1188,0,0,2,0,1,2,3,0,72.9,0,0,1,71904
4768,31500,36300,0.25,1052,0,0,1,0,0,2,4,0,83.5,0,1,0,62244
4769,32300,200800,0.2,1535,785,144,3,0,1,4,4,1,5.3,724,0,0,200137
4770,15500,46900,0.15,988,0,0,1,0,0,2,3,1,85.7,0,1,0,82674
4771,24300,108400,0.14,1759,0,0,1,1,0,3,4,1,102.3,0,0,1,105335
4772,11900,58400,0.15,660,0,0,1,0,0,2,2,1,29.4,0,0,1,81395
4773,17200,27600,0.17,576,0,112,1,0,0,1,2,0,91,0,1,0,26102
4774,37600,74700,0.47,864,0,288,1,0,0,2,2,1,72.7,0,0,1,115934
4775,54700,291500,0.41,2877,0,0,3,1,1,4,4,1,61,0,0,1,334897
4776,29000,82300,0.2,1017,0,0,1,0,1,2,3,1,90.9,0,0,1,137899
4777,23700,92900,0.25,931,456,0,1,1,0,3,3,1,40.8,0,0,1,118199
4778,31500,46700,0.3,672,0,0,1,0,0,2,2,0,68.7,0,1,0,70796
4779,48100,117700,0.23,1020,0,0,1,0,0,2,3,1,59.3,240,0,0,147469
4780,16300,64300,0.16,800,0,0,1,0,0,2,2,1,61,0,0,1,85694
4781,20200,121400,0.13,1334,0,0,1,0,1,3,3,1,88.9,0,0,1,149719
4782,27000,89600,0.18,962,0,306,1,0,1,3,2,1,51.3,0,0,0,126307
4783,33000,106300,0.13,1945,0,0,1,0,0,3,3,1,98.8,0,0,0,152674
4784,20000,95400,0.19,924,450,0,2,0,0,3,2,1,53.6,0,0,1,108237
4785,10600,62500,0.09,848,0,160,1,0,0,2,2,1,66.6,0,0,1,62718
4786,6500,46300,0.28,894,0,0,1,0,0,2,4,1,119.2,0,0,1,35000
4787,24600,76900,0.14,720,0,35,1,0,0,2,2,1,65.4,0,0,0,87620
4788,22300,107600,0.19,1276,266,209,1,1,1,3,2,1,46.7,0,0,1,118785
4789,38500,154100,0.18,1622,0,144,2,1,1,3,2,1,1.9,506,0,0,172374
4790,14100,47900,0.26,768,0,0,1,0,0,2,2,0,59.3,0,0,0,53817
4791,11900,80800,0.07,960,0,0,1,0,0,2,3,1,83.8,0,0,1,115244
4792,22100,128800,0.16,1605,0,0,1,0,1,3,3,1,80.4,0,0,1,149385
4793,16600,58000,0.16,1116,0,0,1,1,0,2,3,0,104.2,0,0,0,83000
4794,28100,111300,0.2,1591,242,0,2,0,0,3,4,1,49.8,0,0,0,141346
4795,28700,144700,0.19,1500,494,336,1,1,0,4,3,1,39.7,0,0,1,126387
4796,19200,73500,0.22,912,0,0,1,0,0,3,2,1,54.1,0,0,1,106900
4797,17400,65800,0.2,1193,0,0,1,0,0,4,2,0,54.6,0,1,0,103818
4798,24400,95000,0.16,768,350,0,1,0,0,3,2,1,59.5,0,0,1,111182
4799,34700,84100,0.23,1024,350,36,1,0,0,2,2,1,63.7,0,0,0,118785
4800,38800,249300,0.26,1765,430,0,2,1,1,2,7,1,39.8,0,0,1,270873
4801,30600,67900,0.2,882,0,0,1,0,0,2,2,1,95.5,0,0,1,100634
4802,18500,83900,0.18,864,747,32,2,0,0,3,2,1,41.5,0,0,1,110707
4803,21500,95300,0.17,982,350,100,2,0,0,3,2,1,18.4,0,0,0,126881
4804,17100,70100,0.21,672,0,192,1,0,0,2,2,1,51.2,0,0,1,101800
4805,76700,483300,0.46,3562,900,1363,3,1,1,5,5,1,59.6,620,0,1,501271
4806,6100,136700,0.15,1512,0,48,2,1,0,4,2,1,2.7,0,0,0,111797
4807,37800,107500,0.46,1280,0,0,1,1,0,2,3,1,56.7,0,0,1,128287
4808,43000,132500,0.29,1402,0,0,1,0,1,3,2,1,90.2,0,0,0,138000
4809,28900,112500,0.21,1189,0,0,1,0,0,2,3,1,52.5,240,0,1,132088
4810,15300,115500,0.16,1076,0,0,1,0,0,3,3,1,12.2,0,0,0,108112
4811,28100,91300,0.21,1145,0,0,1,0,1,3,3,1,90.9,0,0,1,121154
4812,16100,39400,0.16,660,0,0,1,0,0,2,2,1,91.2,0,0,0,73000
4813,9900,43800,0.19,968,0,0,1,0,1,2,2,0,111.2,0,0,1,75000
4814,28600,124200,0.2,1405,286,0,1,1,1,3,3,1,49.9,0,0,1,132974
4815,19860,86200,0.17,1225,0,0,1,0,0,3,3,1,77.5,0,0,1,116826
4816,15600,43000,0.15,1016,0,0,1,0,0,2,3,1,118.4,0,1,0,41081
4817,34400,118400,0.22,988,0,0,1,0,0,3,2,1,7.6,0,0,0,133039
4818,20800,73100,0.46,1128,0,0,1,0,0,2,3,1,63,0,0,1,109000
4819,17200,83400,0.21,864,0,0,2,0,0,3,2,1,52.8,576,0,1,123536
4820,34600,157700,0.41,1269,728,200,2,1,1,3,3,1,10.3,758,0,0,159918
4821,15300,57900,0.15,848,0,0,1,0,0,2,2,1,86.5,0,0,1,52572
4822,18600,46500,0.12,681,0,0,1,0,0,1,2,1,94.7,0,0,0,45613
4823,26400,121500,0.16,1405,0,0,1,0,1,3,2,1,68.4,0,0,1,154173
4824,29800,94000,0.19,1116,400,96,1,0,0,3,3,1,68.5,0,0,1,155609
4825,38400,149000,0.38,1762,0,144,2,1,1,3,3,1,7.7,620,0,0,154420
4826,15700,55500,0.16,616,120,0,1,0,0,3,1,1,55.3,0,0,0,72777
4827,15600,130500,0.25,1824,0,0,2,0,1,3,4,1,82.8,340,0,1,124486
4828,25300,127400,0.26,1210,616,0,2,1,0,3,3,1,50.8,300,0,1,145779
4829,10800,57800,0.14,720,0,64,1,0,0,2,2,1,46.5,0,0,1,18194
4830,16000,74400,0.15,1224,0,0,1,0,0,3,3,0,109.8,0,0,1,85430
4831,23600,50300,0.39,696,0,100,1,0,0,1,2,0,40.8,0,0,1,67472
4832,36800,117400,0.21,1182,0,0,1,1,1,3,2,1,87.5,0,0,1,149193
4833,9000,59700,0.15,720,0,0,1,0,0,2,2,1,56.1,0,0,1,76000
4834,21000,61700,0.29,816,220,272,1,0,0,2,2,1,85.7,0,0,1,84099
4835,21300,82000,0.17,912,0,252,1,0,0,2,3,1,48.9,0,0,1,96529
4836,18600,82900,0.27,929,0,0,1,0,0,2,2,1,66.5,0,0,1,95759
4837,7000,78800,0.12,1216,0,120,1,1,1,3,2,1,29.7,0,0,1,72696
4838,26700,122000,0.17,1301,0,0,1,1,1,3,3,1,70.7,240,0,1,141021
4839,19800,96800,0.48,1046,0,0,1,0,0,3,2,1,53.7,432,0,1,108332
4840,30300,82900,0.19,1692,0,100,1,0,1,3,5,0,93.6,0,1,0,62718
4841,14900,55300,0.15,1056,0,0,1,0,0,4,3,0,79.2,0,0,0,53000
4842,8100,39500,0.18,936,0,176,1,0,0,2,3,0,75.2,0,1,0,37000
4843,20800,87600,0.24,1172,0,240,1,0,0,2,3,1,59.8,0,0,0,136914
4844,24000,156400,0.16,1342,900,486,2,1,1,3,3,1,81.2,386,0,1,185000
4845,23400,89600,0.26,924,160,749,1,0,0,4,1,1,48.6,0,0,1,63669
4846,37800,123900,0.36,1528,0,72,1,2,1,4,4,1,37.7,506,0,1,152044
4847,20000,94600,0.12,1190,0,0,1,0,0,2,2,0,99.6,0,0,1,80774
4848,18000,98500,0.18,869,840,144,1,0,0,3,2,1,38.2,0,0,0,102000
4849,18300,136000,0.49,1620,0,0,1,1,1,3,5,1,52.4,0,0,1,148427
4850,28000,80200,0.21,840,0,0,1,0,0,3,2,1,55.4,0,0,1,121136
4851,22000,119300,0.19,1164,460,196,2,0,1,3,4,1,16.6,176,0,0,147293
4852,22700,133600,0.18,1054,400,100,1,2,1,3,2,1,6.4,130,0,0,151300
4853,25800,95700,0.17,1092,0,0,1,0,0,3,3,1,53.5,0,0,1,128287
4854,37000,125000,0.45,2166,0,0,1,1,1,4,4,1,58.4,0,0,0,123051
4855,26300,120700,0.24,1217,550,28,2,1,0,3,4,1,44.2,0,0,1,151000
4856,21600,58700,0.96,712,324,0,1,0,0,3,2,1,56.7,0,0,1,82199
4857,29200,119100,0.17,1207,0,0,1,1,1,3,3,1,85.8,480,0,1,152674
4858,15900,69800,0.16,808,0,0,1,0,0,2,2,0,58.6,240,0,0,75927
4859,47400,135800,0.2,1800,0,0,2,1,1,3,3,1,59.5,0,0,1,179127
4860,22600,79800,0.35,1104,0,0,1,0,0,3,2,1,62.8,0,0,1,117214
4861,26400,77800,0.16,726,0,0,1,0,0,2,2,1,84.6,0,0,1,110137
4862,22800,102800,0.16,1356,0,0,1,1,1,3,3,1,66.6,0,0,0,95978
4863,6400,42500,0.17,1224,0,0,2,0,0,3,3,0,103.8,0,1,0,65569
4864,21300,80000,0.13,992,800,0,2,0,1,2,2,1,92.6,0,0,1,141354
4865,21600,89600,0.21,1016,0,0,1,0,0,3,2,1,59.4,200,0,1,112996
4866,27400,87300,0.2,864,0,144,1,1,0,2,2,1,61.2,252,0,0,111000
4867,21800,78800,0.16,800,0,0,1,0,0,2,2,1,68.6,0,0,1,97878
4868,14600,72400,0.12,1052,0,0,1,0,0,2,3,1,95.6,0,0,1,93032
4869,12200,36000,0.15,640,0,0,1,0,0,2,2,1,89,0,0,1,44325
4870,34100,184500,0.41,2132,0,240,1,1,2,3,4,1,57.6,0,0,1,157746
4871,34400,124500,0.22,1663,408,0,1,0,2,3,3,1,70.6,0,0,0,153470
4872,47000,152300,0.19,1824,0,0,1,1,1,3,5,1,99.4,0,0,1,219289
4873,37800,90400,0.29,1037,0,0,1,0,0,2,3,1,59.4,0,0,1,122093
4874,17700,163500,0.44,2324,300,0,1,1,2,3,5,1,76.6,380,0,1,151569
4875,15700,63900,0.14,660,0,0,1,0,0,2,2,1,69.1,0,0,1,97430
4876,16800,134100,0.13,1296,0,100,2,0,0,3,2,1,2.2,418,0,0,150725
4877,20200,61100,0.23,784,0,175,1,0,0,2,2,1,63,252,0,1,105000
4878,22700,90300,0.2,912,300,0,1,1,0,3,2,1,43.3,0,0,1,121614
4879,93300,249700,0.68,3021,0,477,2,1,3,5,5,1,105.5,0,0,1,288236
4880,5300,28200,0.14,1152,0,0,0,0,0,2,2,0,57.2,0,0,1,21500
4881,20300,69600,0.18,768,0,180,1,0,0,2,2,1,48.7,0,0,0,57017
4882,40200,219800,0.25,1850,800,150,3,1,1,3,3,1,4.7,650,0,0,218469
4883,19500,96900,0.22,942,0,340,1,0,1,3,2,0,41.2,0,0,1,111000
4884,21600,129500,0.18,990,600,100,2,0,0,4,3,1,20.6,420,0,0,123536
4885,18900,79300,0.15,720,350,0,1,0,0,2,2,1,61.6,0,0,1,94933
4886,16900,73300,0.15,1050,0,0,1,0,0,3,3,1,94.8,0,0,1,92491
4887,14900,78600,0.15,981,0,0,1,0,0,2,3,0,59.2,0,1,0,61700
4888,15300,117700,0.22,1720,0,0,1,0,0,3,3,1,62.4,0,0,1,121614
4889,11400,18500,0.15,400,0,35,1,0,0,1,2,0,97.5,0,0,0,14364
4890,27000,78000,0.18,899,0,0,1,0,0,2,3,1,69,0,0,1,111797
4891,21900,88900,0.17,912,0,0,1,0,0,3,2,1,51.4,0,0,1,108208
4892,23400,117000,0.24,1404,0,240,2,1,0,3,3,1,17.1,400,0,0,153500
4893,14100,67900,0.14,1082,0,0,1,0,0,3,3,1,62,200,0,1,95544
4894,26700,98000,0.17,864,360,208,2,0,0,2,3,1,59.7,0,0,0,108332
4895,24700,136900,0.25,1411,0,0,1,0,0,4,2,1,44.2,440,0,1,150000
4896,24500,86900,0.26,1167,0,244,1,0,0,3,3,1,51.3,0,0,0,128796
4897,19400,83100,0.11,1080,0,0,1,0,1,2,2,1,90.6,0,0,1,114033
4898,16100,67500,0.17,672,0,0,1,0,0,2,2,1,52.2,0,0,1,86000
4899,21000,111900,0.17,1382,0,0,1,1,0,3,3,1,71.7,216,0,1,98354
4900,28100,76300,0.18,820,0,0,1,0,0,2,2,1,61.8,0,0,1,119184
4901,35600,58900,0.25,960,0,0,1,0,0,2,4,0,85.7,0,0,1,118690
4902,28000,106400,0.2,1416,0,209,2,0,2,2,4,1,76.3,0,0,1,109549
4903,18400,64800,0.19,1488,0,0,1,0,0,2,3,0,60.9,0,0,0,53190
4904,14700,57500,0.15,880,0,0,1,0,0,2,3,1,91,240,0,1,84709
4905,58800,200700,0.91,2427,400,0,2,0,2,4,5,0,74.5,0,0,1,205883
4906,25400,141900,0.16,1616,0,108,2,1,1,3,3,1,9.6,440,0,0,143492
4907,25500,107900,0.16,1232,0,0,1,0,0,2,3,1,80.5,0,0,1,120178
4908,16300,85100,0.15,1207,500,100,1,0,0,3,2,1,50.3,0,0,0,109070
4909,18800,91300,0.17,1056,600,0,1,0,0,3,2,1,48.8,352,0,1,93574
4910,26700,95100,0.2,956,0,0,2,0,0,2,3,1,49.8,0,0,1,126079
4911,27400,66900,0.17,795,0,0,1,0,1,2,3,1,72.6,0,0,1,105481
4912,25000,110100,0.16,1214,0,0,1,1,2,3,3,1,73,0,0,1,118199
4913,19800,79700,0.19,816,400,0,1,1,1,2,5,1,54.7,240,0,0,114033
4914,22500,90300,0.15,1045,400,450,1,0,0,2,2,0,61.8,264,0,0,87172
4915,19500,41700,0.21,883,0,0,1,0,0,2,3,0,88.7,0,1,0,47514
4916,15200,76000,0.16,840,0,0,1,0,0,3,2,1,48.7,0,0,1,116884
4917,34800,64400,0.18,696,560,0,2,0,0,1,4,1,92.5,0,0,1,94077
4918,21600,128400,0.19,1356,0,128,2,0,0,3,2,1,10.5,440,0,0,145392
4919,20000,67600,0.21,880,0,294,1,0,0,2,3,1,89.6,0,0,1,91227
4920,26000,68900,0.15,928,0,30,1,0,0,2,3,1,65.7,0,0,1,104055
4921,16900,71000,0.33,1080,936,0,1,0,0,3,2,1,67.2,0,0,0,95000
4922,18600,95500,0.2,1098,0,96,1,0,1,3,2,1,61.4,260,0,1,129275
4923,26100,84900,0.17,720,0,0,1,0,1,2,2,1,59.6,0,0,1,113558
4924,16800,114800,0.17,1092,0,24,2,0,0,3,2,1,4.2,0,0,0,111000
4925,27200,97700,0.32,905,600,110,1,0,0,2,3,1,34.3,0,0,1,119699
4926,14700,101500,0.35,1392,0,0,1,0,1,4,3,1,49.4,0,0,1,99590
4927,2900,45800,0.07,1352,0,0,1,0,0,3,3,1,104.1,0,1,0,65000
4928,19000,77800,0.19,864,0,240,1,0,0,3,2,0,43.3,0,0,1,99590
4929,29900,94900,0.19,1140,300,140,2,0,0,3,3,1,57.7,0,0,1,131138
4930,8800,46700,0.16,1167,0,0,1,0,0,3,3,1,80.5,0,1,0,52265
4931,13100,86400,0.14,1051,350,0,1,0,0,3,2,0,48.5,0,0,1,85430
4932,16100,75500,0.17,1044,0,192,1,0,0,4,2,1,50.9,0,0,1,93574
4933,7000,48300,0.37,816,0,0,1,0,0,2,2,0,111.9,0,0,0,49250
4934,14800,53300,0.13,1084,0,0,1,0,0,2,3,0,68.9,0,0,0,59099
4935,4100,52100,0.14,900,0,0,1,0,0,3,2,0,64.6,0,0,1,56922
4936,32800,137900,0.17,1570,0,216,2,1,1,3,3,1,79.8,0,0,1,209803
4937,27800,95400,0.16,859,0,0,1,0,0,2,3,1,62.3,0,0,1,124008
4938,20700,101100,0.2,964,400,240,1,0,0,2,3,1,53.7,252,0,1,114033
4939,21800,91200,0.18,912,400,0,1,1,0,3,2,1,48.2,0,0,1,112000
4940,14900,142700,0.83,2924,0,0,1,1,1,5,4,1,123.7,0,0,1,185304
4941,16800,37200,0.18,768,0,0,1,0,0,1,3,0,86.7,0,0,0,56541
4942,16000,102000,0.14,1353,0,0,1,1,1,3,3,1,71.3,0,0,1,99590
4943,23300,92200,0.15,882,300,167,1,0,1,2,2,1,81.6,0,0,1,133039
4944,35200,84300,0.25,1037,0,0,1,0,0,2,3,1,58.9,0,0,0,78799
4945,17300,77900,0.15,1156,0,0,1,1,0,3,3,1,62.2,0,0,1,98500
4946,7900,53200,0.15,837,0,0,1,1,0,2,2,0,67.9,474,0,0,61069
4947,20200,87300,0.22,884,500,0,1,1,0,3,2,1,42.4,0,0,1,95664
4948,21900,88700,0.17,864,200,200,1,0,1,3,2,1,50.3,0,0,1,100547
4949,29300,132500,0.2,1366,0,200,1,0,0,3,3,1,65.9,0,0,1,196998
4950,30600,98800,0.19,1289,400,0,1,0,0,2,4,1,79.5,0,0,1,128287
4951,30000,107600,0.26,1036,0,100,1,0,0,3,2,1,2.2,264,0,0,128500
4952,17300,54500,0.15,768,0,0,1,0,0,2,3,1,87.5,0,0,1,46564
4953,20100,99600,0.27,1906,500,0,2,0,0,4,2,0,66.2,0,0,1,119500
4954,31900,73600,0.34,972,0,0,1,0,0,2,3,0,59.7,252,0,0,74122
4955,23800,105000,0.24,1044,380,120,2,1,0,3,2,1,19.7,148,0,0,137790
4956,25200,88700,0.51,1349,0,224,1,0,1,3,2,1,53,0,0,1,85694
4957,6300,56800,0.14,1049,0,0,1,0,0,2,3,1,91.8,0,0,1,61293
4958,25000,44500,0.16,775,0,0,1,0,0,2,2,0,85.9,0,0,1,100962
4959,18300,91300,0.21,1200,432,0,1,0,0,3,2,1,49.3,0,0,0,112038
4960,26000,111600,0.17,1242,600,120,2,1,0,3,3,1,54.2,0,0,1,137000
4961,29100,91000,0.19,1186,550,0,1,0,0,3,3,0,59.8,0,0,1,113274
4962,25800,62600,0.35,1282,0,0,1,0,0,2,3,0,104.7,0,1,0,57017
4963,17100,60500,0.45,922,0,0,1,0,0,2,2,1,70.5,0,0,0,56498
4964,22900,111900,0.22,960,720,200,2,0,0,3,2,1,23.2,720,0,1,139000
4965,17000,119700,0.19,1094,0,160,2,0,0,3,2,1,4.5,0,0,0,129143
4966,30400,143300,0.3,1176,800,320,2,0,0,3,1,1,52.6,352,0,1,172950
4967,21800,101500,0.18,988,250,320,1,0,0,3,2,1,47.5,0,0,1,121635
4968,3600,37100,0.11,848,0,0,1,0,0,2,2,0,88.2,0,0,1,53900
4969,29400,96500,0.19,996,240,0,1,0,0,3,3,1,68.9,0,0,1,137899
4970,34900,148000,0.34,1243,0,224,2,1,0,3,3,1,7.5,671,0,0,189010
4971,16000,27700,0.15,864,0,0,1,0,0,3,2,0,69.3,0,1,0,28728
4972,21300,82000,0.17,912,0,252,1,0,0,2,3,1,48.8,0,0,1,88649
4973,24300,25200,0.16,612,150,0,1,0,0,2,2,1,59.6,0,1,0,45613
4974,17500,53400,0.14,720,0,0,1,0,0,2,2,1,71.7,0,0,1,37536
4975,22400,87900,0.76,1370,0,160,1,0,0,3,2,1,59.6,400,0,0,60343
4976,16700,84300,0.17,1242,186,0,1,0,0,3,2,0,69.3,0,0,1,95664
4977,36500,111000,0.22,1379,425,0,1,1,0,3,3,1,68.2,450,0,1,159000
4978,56300,142000,0.23,1259,800,0,2,0,1,3,3,1,54.9,0,0,1,217683
4979,19000,51200,0.22,1385,0,0,1,0,0,4,2,1,55.4,0,0,1,100547
4980,17400,134100,0.17,1952,0,0,2,0,1,4,2,1,57.7,264,0,1,146818
4981,16400,78700,0.15,840,0,128,1,0,0,2,3,1,46.8,0,0,1,61768
4982,17800,75200,0.18,980,0,184,1,0,0,3,2,1,28.5,0,0,1,108208
4983,14900,69700,0.15,1440,400,0,1,0,0,3,3,1,61.7,352,0,0,68420
4984,20500,110600,0.24,864,400,480,1,0,0,3,2,1,40.9,0,0,1,123025
4985,21400,60500,0.15,672,0,0,1,0,0,2,2,1,67.7,0,0,1,85525
4986,21500,44500,0.16,838,0,0,1,0,0,2,3,0,87,0,1,0,24625
4987,26400,81400,0.56,816,0,0,1,1,0,3,2,0,29.9,0,0,1,119184
4988,15000,71300,0.15,1248,0,64,2,0,0,3,2,1,87.5,0,0,0,95028
4989,27100,147900,0.16,1570,360,0,2,0,2,3,2,1,61.8,204,0,1,180781
4990,41400,217400,0.26,1997,350,372,2,1,2,3,4,1,58.5,240,0,1,248974
4991,14700,35700,0.15,816,0,0,1,0,0,2,2,0,91.4,0,0,0,39261
4992,13400,85200,0.15,1540,0,0,2,0,0,4,2,0,58.8,0,0,0,88196
4993,21400,18000,0.21,600,0,0,1,0,0,1,2,0,85.8,0,1,0,33735
4994,12400,76600,0.07,1056,0,0,1,0,0,3,2,1,86.2,200,0,1,110000
4995,24400,92700,0.14,945,0,0,1,0,1,2,3,1,60.4,0,0,0,114911
4996,31700,143000,0.27,1406,350,0,1,1,2,3,4,1,54.7,0,0,1,143017
4997,23000,83100,0.15,744,350,188,1,0,0,2,2,1,59.6,0,0,0,108332
4998,22300,98100,0.17,981,264,0,1,0,0,3,2,1,51.4,0,0,1,87141
4999,27100,175900,0.19,2188,0,140,2,1,1,3,4,1,20.7,588,0,1,192073
5000,27600,105700,0.19,876,400,428,2,0,0,3,2,1,50.6,0,0,1,134939
5001,25200,103700,0.15,1983,0,64,1,1,1,3,4,1,90.7,0,0,1,161547
5002,8900,59800,0.15,929,0,0,1,0,0,2,3,1,99.6,0,0,1,77923
5003,19400,112700,0.19,1006,360,120,1,0,1,3,2,1,15.1,0,0,0,133200
5004,8500,52700,0.08,744,0,0,1,0,0,2,2,1,61.8,0,0,1,41567
5005,21400,94200,0.19,1086,450,160,1,1,1,3,2,1,32.6,0,0,1,112133
5006,6600,124100,0.12,1024,774,0,2,0,0,3,2,1,1.3,0,0,0,131190
5007,32900,146600,0.3,2248,550,0,3,1,1,4,3,1,78.8,0,0,1,170305
5008,7900,33200,0.17,1608,0,0,1,0,0,3,4,0,104.5,0,1,0,24419
5009,33900,99300,0.34,1790,0,0,2,0,1,3,4,0,86,0,0,0,96529
5010,23800,69300,0.15,672,0,0,1,0,0,2,2,1,67.2,220,0,1,97500
5011,41300,176500,0.45,2152,0,0,2,1,1,4,3,1,8.4,680,0,0,239398
5012,13700,70400,0.23,1296,0,0,1,0,0,3,5,1,93.4,0,0,1,64159
5013,17100,94100,0.17,1707,0,185,1,0,0,3,4,1,76.2,0,0,1,115000
5014,23100,90400,0.19,1014,0,0,1,0,0,3,2,1,48.5,0,0,0,114033
5015,14800,97200,0.15,1420,216,144,2,0,0,3,2,1,57.6,0,0,0,104435
5016,11900,18500,0.15,933,0,128,1,0,0,3,2,1,57.6,0,1,0,23757
5017,34000,152400,0.31,1672,0,120,2,1,1,3,3,1,8.6,484,0,0,177702
5018,20400,42600,0.29,588,294,120,1,0,0,2,3,1,91.6,0,0,1,64619
5019,21400,32400,0.29,704,0,0,1,0,0,3,2,0,91.1,0,1,0,25000
5020,25000,86900,0.18,924,0,192,1,0,0,2,3,1,62.6,0,0,1,121635
5021,30500,78000,0.18,990,0,144,1,0,0,2,2,1,61.9,0,0,1,113274
5022,27200,110900,0.16,1432,0,0,1,0,1,3,4,1,90.8,0,0,1,113083
5023,29300,153200,0.23,1429,400,0,1,1,2,3,3,1,69.7,200,0,1,185304
5024,25000,105900,0.16,1538,0,0,1,1,1,3,4,1,83,0,0,1,180253
5025,32000,135500,0.4,1988,0,472,1,1,1,3,6,1,88.3,0,0,1,187000
5026,18000,87300,0.17,1412,0,0,1,0,0,2,4,0,73.3,0,0,1,128318
5027,21100,89900,0.15,1538,0,0,1,0,1,3,3,1,84.6,0,0,0,104530
5028,23300,59000,0.13,768,0,0,1,0,0,2,3,1,86,0,0,1,65994
5029,17100,85400,0.21,925,460,0,1,1,0,3,2,1,50.6,0,0,0,102155
5030,49000,179700,0.24,1862,0,0,2,1,1,4,3,1,72.2,0,0,1,193000
5031,40800,150000,0.31,1958,300,0,2,1,1,4,4,1,43.7,525,0,1,199558
5032,20600,46600,0.16,624,0,0,1,0,0,1,3,1,85,0,0,0,59099
5033,30000,77800,0.23,1903,0,96,1,0,0,3,6,0,95.9,0,1,0,92589
5034,22100,151100,0.21,1433,0,120,2,0,0,3,2,1,2.3,476,0,0,166526
5035,25000,92000,0.21,1158,0,0,1,0,0,3,2,0,43.6,0,0,1,131138
5036,24800,86600,0.27,1107,0,124,1,0,0,3,2,1,55.7,0,0,1,116884
5037,17600,124800,0.14,1222,0,144,2,0,0,3,2,1,5.4,400,0,0,126881
5038,21900,85900,0.17,1008,0,0,1,0,0,3,3,1,50.1,0,0,1,110000
5039,26100,87000,0.16,872,200,0,1,0,1,2,3,1,85.6,0,0,1,78398
5040,17800,38500,0.17,540,0,0,1,0,0,2,2,0,89.8,0,0,1,41370
5041,24100,86200,0.27,1200,0,100,1,0,0,2,2,0,47.2,0,0,0,107500
5042,17200,90100,0.41,1705,0,0,1,1,1,3,4,1,86.8,0,0,1,118785
5043,28800,150800,0.25,1399,550,0,2,1,0,3,3,1,44.8,0,0,1,172866
5044,20100,65400,0.23,1040,0,0,1,0,0,1,2,1,64.5,0,0,0,82353
5045,21500,124700,0.17,1400,500,200,1,1,1,3,2,1,43.5,0,0,1,128192
