Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
1679,13900,89600,0.16,2195,0,0,1,0,1,4,4,0,88,0,0,1,155500
1680,33700,162500,0.21,1972,0,144,2,1,1,4,4,1,8.8,440,0,0,184591
1681,15700,56100,0.13,1119,0,0,1,0,0,3,3,0,89.8,0,0,0,112915
1682,20200,132700,0.16,1202,0,32,2,0,0,2,2,1,5.1,400,0,0,145900
1683,21800,150900,0.14,1479,0,120,2,1,1,3,3,1,4.2,504,0,0,175000
1684,5900,63200,0.18,816,0,0,1,0,0,3,2,0,48.7,0,0,1,67480
1685,6200,16700,0.14,711,0,0,1,0,0,2,2,0,138.6,0,1,0,11086
1686,17900,92600,0.23,1912,300,36,2,0,0,3,4,1,117.8,0,0,0,92296
1687,14100,81300,0.15,897,0,0,1,0,0,2,3,1,52.5,0,0,1,110860
1688,20400,104800,0.13,1363,200,150,1,0,1,4,3,1,84,0,0,1,124697
1689,23700,131600,0.31,1244,624,0,3,0,1,4,3,1,42.4,504,0,1,151246
1690,22000,68200,0.31,855,0,216,1,0,0,3,2,1,53.6,0,0,0,69408
1691,14900,65700,0.16,924,0,0,1,0,0,3,3,1,69.9,0,0,0,61269
1692,16300,108600,0.18,2075,0,200,2,0,1,3,6,1,73.8,0,0,1,147011
1693,15300,64100,0.23,952,0,0,1,0,0,2,3,1,82.7,0,0,1,86664
1694,17500,85500,0.14,1110,0,0,1,0,0,3,3,1,94.4,0,0,1,85881
1695,19600,79400,0.15,710,350,196,1,0,0,2,2,1,57.4,300,0,1,114413
1696,5600,38400,0.12,1122,0,0,2,0,0,3,2,0,92.8,0,0,1,80513
1697,28000,212600,0.24,1770,0,0,2,0,1,3,2,1,3.6,790,0,0,200513
1698,4900,54900,0.11,1275,0,0,1,0,0,2,4,0,128.7,0,0,0,61696
1699,41100,213000,0.33,1836,0,0,2,1,1,3,4,1,43.3,504,0,0,200390
1700,27000,67600,0.16,1000,0,0,1,0,1,2,3,1,91.7,0,0,1,124357
1701,19600,107800,0.17,1563,0,0,2,0,0,3,4,1,94.3,0,0,1,114508
1702,38800,224700,0.44,2920,0,224,2,1,1,4,4,1,21.7,576,0,0,240905
1703,22900,67400,0.15,738,0,0,1,0,0,2,2,1,68.7,0,0,1,101220
1704,24300,154600,0.25,1218,676,200,3,0,1,4,3,1,5.4,484,0,0,163652
1705,22600,149500,0.17,1412,0,100,1,1,0,3,3,1,5.1,420,0,0,161900
1706,34100,161400,0.4,1512,0,220,2,0,1,3,2,1,12.5,524,0,0,220757
1707,26300,133800,0.26,1306,1000,0,2,1,1,3,3,1,37.8,154,0,0,155135
1708,19900,60600,0.2,659,0,0,1,0,0,2,3,1,69.4,0,0,1,88744
1709,27800,107500,0.19,1070,420,0,2,0,0,3,2,1,50.1,0,0,1,131500
1710,28500,129400,0.25,1288,1000,0,1,1,0,4,2,1,49.9,500,0,1,157099
1711,5700,23800,0.15,1400,0,0,1,0,1,3,4,0,75.4,0,1,0,20516
1712,22800,86500,0.18,910,600,0,2,0,0,3,2,1,30.6,0,0,1,84832
1713,23400,147600,0.24,1580,0,192,2,1,0,3,3,1,5.3,460,0,0,152678
1714,26300,141500,0.17,1547,0,253,2,0,0,4,2,1,77.5,0,0,1,145044
1715,34900,122000,0.26,1589,0,0,1,1,0,3,4,1,71,0,0,1,129607
1716,22100,109300,0.21,988,266,240,2,0,0,3,2,1,45.7,336,0,1,133033
1717,22600,118800,0.16,1007,480,192,1,2,1,3,2,1,40.6,0,0,1,135925
1718,52400,205900,0.33,2105,0,0,2,1,2,3,4,1,68.4,0,0,1,282454
1719,23500,93200,0.17,1596,0,0,1,1,0,4,4,0,94.2,324,0,1,112000
1720,19500,59200,0.16,760,0,0,1,0,0,2,2,1,72.5,0,0,1,104489
1721,19200,98200,0.14,823,500,90,2,0,0,3,2,1,16.6,240,0,1,122795
1722,5000,51800,0.11,982,0,0,1,0,0,2,4,1,101.8,0,0,1,85423
1723,17100,78200,0.38,1024,448,0,1,0,0,3,2,0,60.4,0,1,0,46042
1724,30000,113300,0.17,1353,0,0,1,1,0,5,3,1,96.4,0,0,1,138078
1725,23800,95900,0.17,831,400,235,1,0,0,2,3,1,30.8,0,0,1,135498
1726,15600,96400,0.18,998,500,226,1,0,0,3,2,1,52.4,0,0,1,119280
1727,9100,56500,0.13,1010,0,0,1,0,0,1,4,0,94.5,0,0,1,26719
1728,14700,94200,0.16,1480,0,0,1,0,0,3,4,1,98.1,0,0,1,122000
1729,7300,41700,0.08,768,0,0,1,0,0,2,2,0,88.4,0,0,0,47712
1730,16800,86400,0.15,1054,700,0,2,0,0,4,2,1,49.3,0,0,1,125959
1731,6300,38000,0.11,955,0,60,1,0,0,2,4,0,120.9,0,1,0,63821
1732,20100,77200,0.14,1050,0,0,1,0,1,2,3,0,87.9,0,0,1,126661
1733,6200,49700,0.24,844,0,0,1,0,0,2,2,0,81.9,0,0,0,85030
1734,21400,82000,0.19,992,0,0,1,0,0,3,2,1,53.3,0,0,0,99718
1735,24200,59000,0.16,720,0,0,1,0,0,2,2,1,58.6,0,0,0,48393
1736,5100,60600,0.15,1540,0,0,1,0,0,3,3,1,58.1,0,0,1,68000
1737,2800,43900,0.07,1352,0,0,1,0,0,3,3,1,102.8,180,1,0,24100
1738,124500,552300,1.05,3295,1842,348,4,1,2,4,3,1,5.7,997,0,0,664874
1739,14500,70400,0.16,940,0,0,1,0,0,2,3,1,68.5,0,0,1,90652
1740,11800,83300,0.15,1456,0,0,1,0,0,3,3,1,78.2,0,0,1,123000
1741,29400,156100,0.69,2414,120,306,2,0,0,3,2,1,56.9,0,0,1,230739
1742,7100,45100,0.12,704,0,0,1,0,0,2,2,1,88.6,0,0,1,62660
1743,36000,332100,0.42,3408,0,0,3,2,1,5,4,0,97.5,0,0,1,338754
1744,18200,128600,0.29,1750,0,0,2,0,1,4,3,1,48.7,0,0,1,148601
1745,17800,48000,0.16,768,0,0,1,0,0,2,2,0,85,0,0,0,63723
1746,18600,105200,0.17,1040,440,0,1,1,0,3,2,1,48.7,0,0,1,123393
1747,26100,86000,0.17,1100,0,72,1,0,1,3,3,1,88.2,0,0,1,120000
1748,23800,133500,0.21,1448,0,291,2,1,1,3,3,1,13.6,462,0,0,144504
1749,12600,28300,0.15,780,0,0,1,0,0,2,2,1,90,0,1,0,34365
1750,18400,99200,0.17,1092,0,0,2,0,0,3,2,1,54.2,0,0,1,121700
1751,15100,91900,0.17,936,0,196,1,0,0,3,2,1,29.2,0,0,1,125500
1752,15000,64800,0.16,810,336,0,1,0,0,2,2,1,63.9,0,0,0,65294
1753,62400,230100,0.46,1496,800,152,3,0,1,2,5,1,6.6,588,0,0,274741
1754,47700,75200,0.66,1577,0,176,1,0,0,3,3,1,87.9,0,0,1,145317
1755,14600,83400,0.25,874,0,0,1,0,0,3,2,1,32.8,0,0,1,117824
1756,27600,114800,0.26,1424,0,0,1,1,0,3,3,1,44.3,0,0,1,143135
1757,29100,86000,0.19,1120,0,0,1,0,0,2,2,1,58,0,0,0,106042
1758,14200,49500,0.17,682,0,0,1,0,0,2,2,0,61.3,0,0,1,57000
1759,13700,80000,0.21,1008,400,0,1,0,0,2,3,0,51.7,0,0,0,94280
1760,23500,71400,0.15,868,0,0,1,0,0,2,3,1,57.9,0,0,0,110951
1761,24800,76800,0.28,864,500,0,1,1,0,3,2,1,51.4,0,0,1,95424
1762,28000,94900,0.23,1068,400,132,1,1,0,4,2,1,36.5,0,0,1,138364
1763,12100,94100,0.14,784,480,0,1,0,0,2,2,0,31,0,0,0,102000
1764,27600,75500,0.18,1104,0,0,2,0,0,2,3,1,90,0,0,0,89085
1765,19400,100600,0.16,1392,0,32,1,0,0,3,3,1,66.2,0,0,1,129900
1766,24700,80200,0.14,748,450,144,1,0,0,2,2,0,58.8,0,0,1,111933
1767,8700,92500,0.15,800,382,0,1,0,0,2,2,1,27.8,0,0,0,90823
1768,37900,40400,0.81,792,0,0,1,0,0,2,2,0,108.2,0,1,0,76000
1769,14100,60200,0.3,792,0,0,1,0,0,2,2,1,48,0,0,1,77568
1770,8200,5500,0.13,1550,0,104,1,0,0,3,3,0,126.1,0,1,0,15000
1771,19500,98800,0.16,1152,0,0,1,0,0,3,2,0,57.5,0,0,1,110860
1772,21300,91300,0.17,912,456,255,1,0,0,3,2,1,49.2,0,0,1,125000
1773,21800,54300,0.25,1117,400,63,1,0,0,3,2,1,46.4,0,0,1,127868
1774,14400,38200,0.15,776,0,0,1,0,0,2,3,0,108.4,0,0,0,20993
1775,75600,447300,0.52,2888,0,0,3,1,0,4,5,1,103.1,0,0,1,480000
1776,33300,138000,0.2,1456,0,100,2,1,0,3,3,1,2.5,400,0,0,159051
1777,8300,49100,0.15,720,0,0,1,0,0,2,2,0,66.4,0,0,1,68705
1778,33800,166500,0.22,2223,0,112,1,1,1,4,5,1,62.8,0,0,1,210120
1779,37300,130400,0.22,1220,0,144,2,0,1,3,2,1,1.6,400,0,0,157277
1780,17500,53400,0.21,842,0,0,1,0,0,3,3,0,88.6,0,0,1,31812
1781,14300,31100,0.17,624,0,0,1,0,0,2,2,0,104.8,0,0,0,54003
1782,4400,43400,0.16,520,260,148,1,0,0,2,2,0,49.5,0,0,0,39601
1783,33500,147200,0.26,2240,300,240,2,1,1,4,5,1,77.5,0,0,1,227585
1784,19600,101400,0.18,930,400,0,1,0,0,3,2,1,43.2,0,0,1,111000
1785,29500,125900,0.2,1564,350,0,1,1,0,3,4,1,54.5,252,0,1,156495
1786,11300,52700,0.18,1182,0,273,1,0,0,2,2,0,98.4,0,1,0,28904
1787,26700,95600,0.19,1034,425,120,2,0,1,4,1,1,37.9,0,0,0,131570
1788,15800,134400,0.21,1361,192,198,1,0,0,3,3,1,46.1,0,0,1,147500
1789,10100,72100,0.14,1318,0,220,1,0,0,3,3,1,124.8,0,0,1,96304
1790,35200,146300,0.24,1396,698,620,2,1,0,3,2,1,33.6,660,0,1,187981
1791,16600,50700,0.17,766,150,0,1,0,0,2,3,1,85.8,0,0,0,76095
1792,21000,77600,0.18,912,0,0,1,0,0,3,2,1,47.6,240,0,1,112789
1793,52800,172800,0.27,1437,0,0,2,1,2,2,4,1,74.8,0,0,1,214538
1794,14000,105600,0.2,1030,455,168,1,0,1,3,2,1,24.6,0,0,0,100256
1795,23900,128100,0.16,1163,0,0,1,1,1,2,3,1,79.7,180,0,1,150385
1796,23000,82100,0.22,804,0,116,1,0,1,2,2,1,58.2,0,0,1,105000
1797,37100,146900,0.26,1940,350,252,3,0,1,4,4,1,92.1,0,1,0,153000
1798,21600,62300,0.42,1200,0,264,1,0,0,3,4,1,75.7,0,0,0,58322
1799,23900,119000,0.21,1092,400,168,2,1,1,3,4,1,14.3,160,0,0,148861
1800,41200,102500,0.55,1555,780,0,3,0,0,3,2,1,50.4,660,1,0,133593
1801,25700,39500,0.31,784,0,0,1,0,1,1,2,0,61.1,0,0,1,83500
1802,38300,121800,0.51,1774,0,144,1,1,0,3,4,1,97.9,0,0,1,203247
1803,40500,316300,0.24,2666,0,174,3,1,1,4,4,1,2.1,819,0,0,357580
1804,35700,198200,0.23,2157,0,480,2,1,0,4,2,1,63.6,578,0,1,202441
1805,14500,105200,0.15,1253,0,0,1,1,0,3,2,1,53.3,0,0,1,123955
1806,24600,76900,0.16,936,0,0,1,0,0,2,3,1,82.9,0,0,1,114879
1807,17800,60000,0.15,944,0,0,1,0,0,3,3,0,89.6,0,0,1,62660
1808,11700,52600,0.12,864,0,0,1,0,0,2,2,0,101.6,0,0,1,60732
1809,17500,88600,0.16,1295,0,0,1,0,1,3,3,0,72.8,0,0,0,63821
1810,18400,63700,0.15,1100,0,0,1,0,0,2,3,1,103.1,0,0,0,89000
1811,28100,88800,0.27,1166,0,0,1,0,1,3,3,1,72.4,0,0,1,129776
1812,11300,51900,0.18,968,0,0,1,0,0,2,3,1,114.7,0,0,1,68444
1813,32600,294100,0.22,1650,1500,568,3,1,1,5,5,1,6,580,0,0,297752
1814,28100,99800,0.41,1724,0,0,1,0,1,2,4,1,59.3,0,0,1,114413
1815,17200,69100,0.19,704,0,120,1,0,0,2,2,1,57.3,0,0,1,71568
1816,20100,120200,0.22,1144,0,196,2,0,0,3,2,1,15.4,0,0,1,112600
1817,22600,84400,0.15,810,0,0,1,0,0,2,3,1,67.6,0,0,1,112789
1818,41100,156300,0.18,1597,700,0,1,1,1,3,3,1,76,0,0,1,189501
1819,21400,97200,0.17,975,500,0,1,0,0,4,1,1,49.6,0,0,1,121947
1820,16800,55400,0.19,768,0,0,1,0,0,2,2,1,61.1,0,0,1,79500
1821,29300,129000,0.2,2156,0,0,2,1,0,4,5,1,72.6,0,0,1,149421
1822,20700,49300,0.13,786,0,0,1,0,0,2,3,1,87.4,0,0,0,81110
1823,28100,92000,0.18,1112,100,192,1,1,0,3,3,1,62.4,0,0,1,133593
1824,11900,80500,0.16,880,0,246,1,0,0,3,2,1,39.4,0,0,1,90652
1825,18100,85700,0.19,912,0,0,1,0,0,3,2,1,47.8,0,0,1,108987
1826,18100,86300,0.23,1404,0,100,1,0,0,4,3,0,50.7,0,0,1,95436
1827,19500,87600,0.21,884,0,120,1,0,0,2,3,1,30.7,0,0,1,103630
1828,19100,72500,0.18,960,0,206,1,0,0,2,3,1,80.5,0,0,0,97332
1829,18500,87300,0.46,864,0,0,1,0,0,3,2,1,38.6,0,0,1,115584
1830,14200,67400,0.17,768,0,0,1,0,0,2,2,1,61.8,340,0,1,84932
1831,19300,109500,0.19,864,750,144,1,0,0,3,2,1,18.9,0,0,0,130098
1832,19300,103900,0.17,1074,300,0,1,1,0,3,2,1,47.4,0,0,1,125387
1833,29300,101700,0.38,936,432,367,1,0,0,3,2,1,55.5,0,0,1,116894
1834,48800,188200,0.24,1747,300,0,2,0,1,2,4,1,67.2,271,0,1,222000
1835,25200,94000,0.16,1496,0,0,1,0,0,3,3,1,82.1,0,0,1,178600
1836,31200,143000,0.26,1585,400,0,2,0,0,3,2,1,39.2,480,0,0,135000
1837,35300,142000,0.23,1624,0,0,1,1,1,2,4,1,80.3,0,0,1,195000
1838,30300,98400,0.2,1108,800,128,1,0,0,3,2,1,16.9,0,0,0,146298
1839,15500,71100,0.16,1224,0,0,1,0,0,3,3,0,77.8,0,0,1,73640
1840,30400,109800,0.31,2412,0,0,2,1,1,3,4,0,51.6,606,0,0,150385
1841,82200,171700,1.23,1791,902,465,2,1,1,3,4,1,56.4,0,0,1,242376
1842,16000,70500,0.15,882,35,0,2,0,1,2,3,1,85.3,0,0,1,105000
1843,18800,101300,0.16,816,384,200,1,0,0,2,2,1,25.3,0,0,1,111646
1844,26000,122600,0.17,1851,0,0,1,1,1,3,4,1,84.3,0,0,1,168136
1845,28300,115200,0.18,1344,240,0,1,0,0,4,2,1,48.4,0,0,1,143135
1846,21500,51900,0.29,804,0,0,1,0,0,2,2,0,55.4,0,1,0,61071
1847,26700,120000,0.25,1376,0,0,2,0,1,3,3,1,41.4,0,0,0,142181
1848,32600,152900,0.56,1214,0,168,2,0,1,3,2,1,7.7,0,0,0,166773
1849,18100,80600,0.22,1232,0,0,1,0,0,3,2,1,92.5,0,0,1,105634
1850,17300,64700,0.16,913,0,120,1,0,1,2,2,1,68.4,0,0,1,97332
1851,15000,81100,0.16,868,868,0,1,1,0,2,2,1,63.4,0,0,1,98286
1852,33300,131800,0.2,1324,0,100,2,1,0,3,3,1,2.5,400,0,0,158964
1853,25400,111400,0.29,1156,250,300,2,0,1,3,2,1,14.1,0,1,0,100000
1854,11900,81300,0.15,720,500,207,1,0,0,2,2,1,33.2,0,0,0,92850
1855,26700,124600,0.18,1798,0,0,1,1,2,3,4,1,64.6,0,0,0,163881
1856,7600,43200,0.13,768,0,0,1,0,0,2,3,0,78.6,0,0,1,65552
1857,17500,81100,0.22,912,0,160,1,0,0,2,2,1,52.1,0,0,1,103900
1858,28100,81700,0.27,997,0,0,1,0,0,2,2,1,49.9,0,0,1,119690
1859,22100,116300,0.18,1066,500,140,1,1,0,3,2,1,30.8,0,0,1,117824
1860,34600,119700,0.24,1456,0,100,2,1,0,3,3,1,1.4,440,0,0,160283
1861,33600,146700,0.2,1900,456,0,2,1,1,4,2,1,44.8,0,0,0,164463
1862,29900,161200,0.28,1607,400,200,1,1,2,3,3,1,69.5,383,0,1,222814
1863,16600,58100,0.17,704,0,0,1,0,0,2,3,1,78.6,0,0,1,80494
1864,31400,133500,0.2,1940,0,0,2,0,0,3,4,1,98.3,0,0,0,120749
1865,31900,71200,0.91,1106,0,264,1,0,0,3,2,1,87.8,0,0,1,101220
1866,22700,75700,0.32,947,0,176,1,0,0,2,3,0,66.4,0,0,1,103058
1867,24000,77600,0.16,828,0,261,1,0,0,2,2,1,54.8,0,0,1,102114
1868,15600,103300,0.16,1404,0,0,1,0,0,3,3,0,39.4,448,0,1,110023
1869,38300,129100,0.44,1610,0,0,2,0,0,3,3,1,72.5,0,0,1,139796
1870,22700,77300,0.15,892,0,0,1,0,0,2,3,1,79.7,0,0,0,83868
1871,14200,91700,0.17,1433,0,0,1,0,0,4,3,1,57.1,0,0,1,95000
1872,5800,44400,0.43,720,0,0,1,0,0,2,2,0,47.7,0,0,0,67384
1873,25900,99200,0.17,1327,0,0,1,0,0,3,2,1,54.8,0,0,1,142371
1874,27700,88100,0.18,1193,0,240,1,0,0,3,3,1,67.2,0,0,1,134900
1875,20700,89300,0.18,1071,294,0,1,1,0,3,2,1,46.2,0,0,1,104900
1876,47000,156900,0.22,1581,360,0,1,1,2,3,3,1,61.6,0,0,1,230397
1877,20100,82300,0.24,746,373,0,1,0,0,2,2,1,60.2,0,0,1,116500
1878,16700,64300,0.15,872,0,340,1,0,0,2,4,1,91.1,0,0,1,71000
1879,54400,209200,0.29,1856,0,0,2,1,1,4,3,1,35.7,0,0,1,209189
1880,32800,21500,1.46,720,0,0,1,0,0,3,2,0,79.5,480,1,0,38169
1881,23100,86800,0.3,925,444,252,1,0,0,3,2,1,41.6,0,0,1,113753
1882,29200,86800,0.19,972,0,296,1,0,0,3,2,1,59.7,0,0,1,118091
1883,12700,41200,0.17,1153,0,0,1,0,0,3,2,0,98.7,0,1,0,37114
1884,15000,62000,0.16,1037,120,0,1,0,0,5,2,1,85,0,0,1,87671
1885,10400,29400,0.11,1010,0,0,2,0,0,3,3,1,94.9,0,0,0,55967
1886,21200,93500,0.19,960,0,0,1,0,1,3,2,1,36.7,0,0,0,116452
1887,28800,92100,0.19,1081,0,0,1,0,1,2,3,1,56.5,0,0,1,124357
1888,22500,119800,0.18,1193,396,168,2,1,1,3,2,1,15.5,143,0,0,149421
1889,29300,129800,0.29,1120,500,0,1,1,0,1,4,1,59.4,420,0,1,128822
1890,25100,92700,0.15,1400,0,0,1,0,0,3,3,1,89.9,0,0,1,152190
1891,17000,81900,0.19,1198,0,0,1,0,0,2,3,1,67.5,0,0,1,102103
1892,22200,79300,0.26,1032,0,0,1,0,0,3,3,1,52.9,480,0,0,116351
1893,7600,61900,0.17,1183,0,0,1,0,0,3,2,1,55.2,0,0,1,75000
1894,19700,62500,0.16,811,0,0,1,0,0,2,2,0,79.7,0,0,1,92255
1895,24500,71500,0.19,756,0,0,1,0,0,2,2,1,67.7,0,0,1,113271
1896,38500,175600,0.54,1672,1099,370,3,0,1,3,3,1,3.9,680,0,0,250377
1897,27900,96700,0.25,1324,0,0,1,0,0,3,3,1,53.8,0,0,1,101525
1898,18600,61700,0.15,808,0,0,1,0,0,2,2,0,67.5,0,0,0,43380
1899,20000,58000,0.15,688,0,0,1,0,0,2,2,1,48.2,0,0,1,90000
1900,18200,90800,0.18,1409,0,300,1,1,0,2,3,1,67.3,0,0,0,114890
1901,12600,32300,0.15,660,0,0,1,0,0,2,2,0,89.8,0,0,1,61750
1902,24500,86600,0.41,1667,0,0,1,0,1,1,5,0,87.9,0,0,0,123715
1903,22000,102700,0.2,1120,0,0,1,1,0,3,2,1,48.9,0,0,1,98187
1904,15200,53600,0.18,768,0,0,1,0,0,2,2,0,55.7,0,0,1,77352
1905,20600,94100,0.46,1361,0,0,1,0,0,3,2,1,60.7,0,0,1,110860
1906,27700,39900,0.19,704,0,224,1,0,0,2,2,0,89,0,0,0,96223
1907,23300,87500,0.14,953,0,0,1,0,1,2,2,1,87.4,360,0,1,109737
1908,8300,49100,0.15,1007,0,0,1,0,0,2,3,0,90.4,0,0,0,64888
1909,11500,44100,0.13,1019,0,0,1,0,0,3,4,0,105.3,0,0,0,40000
1910,14200,46900,0.14,696,0,0,1,0,0,2,2,1,86.8,0,0,1,67651
1911,16500,66200,0.21,1060,0,120,1,0,0,3,3,1,59,360,0,0,83459
1912,33100,194400,0.2,1555,0,0,2,0,1,3,2,1,2.1,462,0,0,235900
1913,19300,96000,0.19,876,0,328,1,0,0,2,2,1,20.7,0,0,1,108450
1914,16500,54900,0.2,1158,0,72,1,0,0,3,3,0,105.5,0,0,1,74335
1915,24600,79600,0.16,928,0,0,1,0,1,2,4,1,84.4,0,0,1,112600
1916,15600,50200,0.14,784,480,100,1,0,0,4,2,0,29.9,0,1,0,63821
1917,36500,141500,0.74,1252,0,228,1,0,1,3,2,1,18.6,0,0,0,143637
1918,26800,92100,0.18,912,0,0,1,1,0,3,2,1,49.4,0,0,1,133498
1919,16300,41800,0.15,624,0,0,1,0,0,2,3,0,101,0,0,0,47159
1920,14800,74000,0.24,864,0,0,1,0,0,3,2,1,48,0,0,1,91314
1921,20800,83800,0.26,1228,0,0,1,0,1,3,2,1,51,0,0,1,104569
1922,21500,81500,0.17,966,0,0,1,0,0,3,2,1,49.4,0,0,0,109737
1923,20000,116500,0.12,956,0,114,1,0,0,2,3,1,62.8,0,0,1,83459
1924,21300,79100,0.13,775,0,0,1,0,1,2,2,1,59,0,0,1,122734
1925,6100,51300,0.16,1462,0,0,1,0,0,3,4,0,97.7,0,0,0,77024
1926,9200,22000,0.17,1100,0,0,1,1,0,4,4,1,120.9,0,1,0,19637
1927,19300,82800,0.17,1004,0,0,1,0,0,3,2,1,50.3,0,0,0,96855
1928,14200,40900,0.15,660,0,0,1,0,0,1,3,0,89.9,0,0,0,68731
1929,11600,63900,0.15,1186,0,0,1,0,1,2,4,0,102.5,0,0,1,76243
1930,18400,73400,0.16,1177,0,0,1,0,0,2,3,0,87.1,0,0,1,110000
1931,21700,112400,0.14,1270,0,0,1,0,1,3,4,1,78.7,0,0,1,161471
1932,32300,97000,0.29,923,0,0,1,0,0,3,2,1,50.2,0,0,1,152000
1933,17900,67500,0.15,1122,0,0,1,0,0,2,3,1,108.7,0,0,0,84832
1934,23300,84300,0.23,1040,0,100,1,0,0,3,2,1,58.5,0,0,1,114235
1935,31300,138000,0.17,1093,525,201,2,0,1,4,4,1,44.6,0,0,1,166773
1936,24000,88600,0.17,978,300,72,1,1,0,3,2,1,58,0,0,1,123617
1937,19400,98700,0.17,1152,0,0,1,1,0,3,1,1,54.6,252,0,1,116645
1938,15100,74300,0.23,1268,0,0,1,1,1,3,4,1,71.8,0,0,1,102507
1939,28100,91700,0.18,1195,0,212,1,0,0,3,3,1,61.1,0,0,1,123000
1940,19700,92600,0.18,906,430,100,1,0,0,3,2,1,41.1,0,0,1,108500
1941,32000,92200,0.22,1385,0,288,1,0,0,3,4,1,56.7,0,0,1,141612
1942,17800,50900,0.18,816,0,270,1,0,0,2,2,1,47.4,0,0,1,71472
1943,22600,34500,0.21,660,0,0,1,0,0,2,2,0,89.3,0,1,0,54391
1944,12600,50900,0.12,624,300,0,1,0,0,1,3,0,95.1,0,0,1,67000
1945,30500,76300,0.28,952,0,140,1,0,1,2,3,1,83.6,0,0,1,113271
1946,16100,47800,0.15,884,440,0,1,0,0,1,3,1,61.8,0,0,0,58814
1947,33400,127500,0.21,1556,0,476,1,1,1,4,3,1,63.3,380,0,1,200390
1948,22200,97500,0.2,950,450,160,1,1,0,3,2,1,37.4,0,0,1,123955
1949,19700,95600,0.24,992,500,0,1,0,0,3,2,1,51.2,0,0,1,126000
1950,29300,123900,0.22,1348,650,220,1,1,1,4,2,1,44.8,0,0,1,138443
1951,27100,112900,0.17,1071,250,0,1,0,0,3,2,1,57.4,0,0,0,140273
1952,29100,115300,0.21,1452,0,96,1,0,0,3,5,1,52.6,0,0,1,125321
1953,31300,145300,0.42,1456,0,198,2,0,0,3,2,1,2.5,484,0,0,159013
1954,21600,81000,0.15,892,0,0,1,0,0,2,3,1,70.5,0,0,1,106874
1955,15900,55700,0.15,1264,0,0,1,0,0,2,3,1,92.8,0,0,0,87386
1956,7100,154300,0.26,3953,0,0,3,0,0,7,7,0,93.3,0,0,1,200390
1957,17500,48900,0.17,664,0,0,1,0,0,2,2,1,69.2,0,0,0,66400
1958,12300,45900,0.13,816,0,0,1,0,0,2,2,0,76.2,0,0,0,80000
1959,24600,139900,0.16,1440,350,0,1,1,1,3,3,1,68.6,0,0,1,185089
1960,30600,104700,0.3,1030,540,0,1,0,1,4,1,1,52.6,264,0,1,129177
1961,20800,98000,0.16,1527,0,0,1,0,0,4,4,0,79.6,0,0,0,127731
1962,19700,94500,0.22,1134,0,0,1,0,0,3,3,1,52.7,0,0,1,110764
1963,37700,211800,0.32,1694,0,312,2,0,1,3,3,1,4,600,0,0,211102
1964,18000,82500,0.16,796,671,100,1,0,1,2,3,1,48.7,260,0,1,125321
1965,65300,189800,0.28,2120,0,168,2,1,1,4,3,1,38.5,528,0,0,270526
1966,7400,55500,0.15,1008,0,0,1,1,0,2,3,1,96.8,0,0,1,76095
1967,18300,95000,0.15,1316,0,0,1,0,1,3,4,1,104.8,0,0,1,101124
1968,10400,34400,0.11,599,0,0,1,0,0,1,3,0,69.7,0,0,1,42416
1969,16000,67400,0.15,1005,0,0,1,0,1,2,3,1,96.6,0,0,1,83791
1970,8300,33200,0.15,792,0,0,2,0,0,5,3,0,118,0,1,0,39177
1971,27100,106800,0.18,1134,588,0,1,0,0,3,3,1,47.9,0,0,1,134418
1972,21500,95200,0.18,1052,500,252,1,0,0,3,2,1,44.9,0,0,1,115370
1973,8100,25900,0.17,536,0,0,1,0,0,1,2,0,69.6,0,0,0,67480
1974,20400,80000,0.2,864,750,168,1,0,0,2,3,1,47.4,0,0,1,121188
1975,22300,82500,0.19,982,350,192,1,0,0,3,3,1,56.4,0,0,0,91597
1976,25200,80700,0.16,803,0,0,2,0,0,2,3,1,81.8,0,0,1,123393
1977,8500,39500,0.15,768,0,0,1,0,0,2,2,1,93,0,0,0,24547
1978,44900,126600,0.2,1833,0,0,2,0,1,3,4,1,83.5,0,0,0,166484
